Round,Pick,Draft_Team_Abr,NFL_Draft_Team,Player_Name,First_Name,Last_Name,Height,Player_Birth_State_Abr,Player_Birth_State,Player_State_Lat,Player_State_Lon,Player_Birth_Country,NFL_Position,Age_Drafted,Played_Until,NFL_YearAs_A_Starter,NFL_Games_Played,NFL_Passing_Comp,NFL_Passing_Att,NFL_Passing_Yards,NFL_Passing_TDs,NFL_Passing_Int,NFL_Rushing_Att,NFL_Rushing_Yards,NFL_Rushing_TDs,NFL_Receptions,NFL_Receiving_Yards,NFL_Receiving_TDs,NFL_Tackles_Solo,NFL_Defensive_Ints,NFL_Sacks,College,College_Passing_Comp,College_Passing_Att,College_Passing_Pct,College_Passing_Yards,College_Passing_Y/A,College_Passing_AY/A,College_Passing_TDs,College_Passing_Int,College_Passer_Rating,College_Rushing_Att,College_Rushing_Yards,College_Rushing_Avg,College_Rushing_TDs,College_Receptions,College_Receiving_Yards,College_Receiving_Avg,College_Receiving_TDs,College_Scrimmage_Plays,College_Scrimmage_Yards,College_Scrimmage_Avg,College_Scrimmage_TDs,College_Punts,College_Punting_Yards,College_Punting_Avg,College_XPM,College_XPA,College_XP%,College_FGM,College_FGA,College_FG%,College_Kicking_Points,College_Tackles_Solo,College_Tackles_Ast,College_Tackles_Total,College_Tackles_For_A_Loss,College_Sacks,College_Defensive_Int,College_Defensive_Int_Yards,College_Defensive_Avg,College Defensive_Int_TDs,College_Defensive_Int_PD,College_Defensive_Fumbles_Recovered,College_Defensive_Fumble_Yards,College_Defensive_Fumble_TDs,College_Defensive_Forced_Fumbles
6,196,WAS,Washington Redskins,Kedric Golston,Kedric,Golston,6-4,GA,Georgia,33.247875,-83.441162,USA,DT,23,2016,4,142,0,0,0,0,0,0,0,0,0,0,0,137,0,7,Georgia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,20,2,1,0,0,0,0,0,0,0,0,0
6,197,SFO,San Francisco 49ers,Melvin Oliver,Melvin,Oliver,6-3,AL,Alabama,32.31823,-86.902298,USA,DE,23,2006,1,16,0,0,0,0,0,0,0,0,0,0,0,35,0,1,LSU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,31,64,11,9,1,27,27,0,1,0,0,0,0
6,198,DEN,Denver Broncos,Greg Eslinger,Greg,Eslinger,,,,,,,C,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,199,IND,Indianapolis Colts,Charlie Johnson,Charlie,Johnson,6-3,OK,Oklahoma,36.084621,-96.921387,USA,T,22,2014,8,134,0,0,0,0,0,0,0,0,1,-2,0,0,0,0,Oklahoma St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,200,CHI,Chicago Bears,Tyler Reed,Tyler,Reed,,,,,,,G,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Penn St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,201,PIT,Pittsburgh Steelers,Marvin Philip,Marvin,Philip,,,,,,,C,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,202,TAM,Tampa Bay Buccaneers,TJ Williams,TJ,Williams,,,,,,,TE,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,North Carolina St.,0,0,0,0,0,0,0,0,0,1,7,7,0,26,297,11.4,3,27,304,11.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,203,BAL,Baltimore Ravens,Sam Koch,Sam,Koch,5-11,NE,Nebraska,41.5,-100,USA,P,24,2019,0,224,6,6,67,0,0,7,10,1,0,0,0,15,0,0,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,5902,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,204,PHI,Philadelphia Eagles,LaJuan Ramsey,LaJuan,Ramsey,6-2,CA,California,36.778259,-119.417931,USA,DT,22,2009,0,34,0,0,0,0,0,0,0,0,0,0,0,23,1,1,USC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,40,5.5,1,0,0,0,0,0,1,19,0,0
6,205,NWE,New England Patriots,Dan Stevenson,Dan,Stevenson,,,,,,,G,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Notre Dame,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,206,NWE,New England Patriots,Le Kevin Smith,Le,Kevin,6-1,GA,Georgia,33.247875,-83.441162,USA,DT,24,2010,0,45,0,0,0,0,0,0,0,0,0,0,0,19,0,1,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,207,IND,Indianapolis Colts,Antoine Bethea,Antoine,Bethea,5-11,VA,Virginia,37.926868,-78.024902,USA,DB,22,2019,12,209,0,0,0,0,0,0,0,0,0,0,0,995,25,9.5,Howard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,208,BAL,Baltimore Ravens,Derrick Martin,Derrick,Martin,5-10,CO,Colorado,39.113014,-105.358887,USA,DB,21,2013,0,73,0,0,0,0,0,0,0,0,0,0,0,77,3,1,Wyoming,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,15,47,3.5,1,6,49,8.2,1,0,0,0,0,0
7,209,CIN,Cincinnati Bengals,Ethan Kilmer,Ethan,Kilmer,6-0,PA,Pennsylvania,41.203323,-77.194527,USA,WR,23,2006,0,16,0,0,0,0,0,0,0,0,0,0,0,14,1,0,Penn St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,210,NOR,New Orleans Saints,Zach Strief,Zach,Strief,6-7,OH,Ohio,40.367474,-82.996216,USA,G,22,2017,6,158,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Northwestern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
7,211,DAL,Dallas Cowboys,Pat McQuistan,Pat,McQuistan,6-6,OR,Oregon,44,-120.5,USA,T,23,2012,0,72,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Weber St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,212,MIA,Miami Dolphins,Fred Evans,Fred,Evans,6-5,IL,Illinois,40,-89,USA,DT,22,2013,0,95,0,0,0,0,0,0,0,0,0,0,0,66,0,3,Texas St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,213,JAX,Jacksonville Jaguars,James Wyche,James,Wyche,6-5,NY,New York,43,-75,USA,DE,24,2009,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,18,58,6.5,4.5,0,0,0,0,3,0,0,0,4
7,214,OAK,Oakland Raiders,Chris Morris,Chris,Morris,6-3,MI,Michigan,44.182205,-84.506836,USA,C,23,2010,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,215,TEN,Tennessee Titans,Cortland Finnegan,Cortland,Finnegan,5-9,NC,North Carolina,35.782169,-80.793457,USA,DB,22,2015,6,133,0,0,0,0,0,0,0,0,0,0,0,541,18,7,Samford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,216,BUF,Buffalo Bills,Terrance Pennington,Terrance,Pennington,6-7,CA,California,36.778259,-119.417931,USA,T,22,2007,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,New Mexico,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,217,DET,Detroit Lions,Fred Matua,Fred,Matua,,,,,,,G,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,USC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,218,ARI,Atlanta Falcons,Todd Watkins,Todd,Watkins,6-3,CA,California,36.778259,-119.417931,USA,WR,23,2009,0,21,0,0,0,0,0,0,0,0,8,90,0,5,0,0,BYU,0,0,0,0,0,0,0,0,0,1,-4,-4,0,101,1720,17,15,102,1716,16.8,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,219,BAL,Baltimore Ravens,Ryan LaCasse,Ryan,LaCasse,6-2,MA,Massachusetts,42.407211,-71.382439,USA,LB,23,2006,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Syracuse,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22,52,12,9,1,0,0,0,0,0,0,0,0
7,220,NYJ,New York Jets,Titus Adams,Titus,Adams,6-3,NE,Nebraska,41.5,-100,USA,DT,23,2009,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Nebraska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,23,49,4,1.5,2,0,0,1,2,0,0,0,0
7,221,STL,St. Louis Rams,Tim McGarigle,Tim,McGarigle,6-0,IL,Illinois,40,-89,USA,LB,22,2007,0,12,0,0,0,0,0,0,0,0,0,0,0,6,0,0,Northwestern,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,75,156,7,2,3,17,5.7,0,0,0,0,0,0
7,222,CLE,Cleveland Browns,Justin Hamilton,Justin,Hamilton,6-3,VA,Virginia,37.926868,-78.024902,USA,RB,23,2008,0,12,0,0,0,0,0,0,0,0,0,0,0,13,0,0,Virginia Tech,0,0,0,0,0,0,0,0,0,75,336,4.5,3,34,369,10.9,1,109,705,6.5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,223,ATL,Atlanta Falcons,DJ Shockley,DJ,Shockley,,,,,,,QB,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Georgia,240,443,54.2,3555,8,8.6,34,9,142.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,224,DAL,Dallas Cowboys,EJ Whitley,EJ,Whitley,,,,,,,C,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texas Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7,225,SDG,San Diego Chargers,Chase Page,Chase,Page,6-4,SC,South Carolina,33.836082,-81.163727,USA,DT,23,2007,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,North Carolina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,27,6.5,4,0,0,0,0,2,0,0,0,0
7,226,MIA,Miami Dolphins,Rodrique Wright,Rodrique,Wright,6-5,TX,Texas,31,-100,USA,DT,22,2008,0,14,0,0,0,0,0,0,0,0,0,0,0,28,0,1.5,Texas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,27,7.5,3,0,0,0,0,5,1,67,1,1
7,227,SDG,San Diego Chargers,Jimmy Martin,Jimmy,Martin,,,,,,,C,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,0,0,0,0,0,0,0,0,0,0
7,228,KAN,Kansas City Chiefs,Jarrad Page,Jarrad,Page,6-2,CA,California,36.778259,-119.417931,USA,DB,21,2011,2,74,0,0,0,0,0,1,4,0,0,0,0,190,12,1,UCLA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,19,72,7,1,9,116,12.9,2,0,0,0,0,0
7,229,NWE,New England Patriots,Willie Andrews,Willie,Andrews,5-9,TX,Texas,31,-100,USA,DB,22,2007,0,30,0,0,0,0,0,0,0,0,0,0,0,12,0,0,Baylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,230,WAS,Washington Redskins,Kili Lefotu,Kili,Lefotu,,,,,,,G,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arizona,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7,231,CIN,Cincinnati Bengals,Bennie Brazell,Bennie,Brazell,,,,,,,WR,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LSU,0,0,0,0,0,0,0,0,0,0,0,0,0,17,340,20,3,17,340,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,232,NYG,New York Giants,Gerrick McPhearson,Gerrick,McPhearson,,,,,,,DB,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maryland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,11,37,0.5,0,1,14,14,0,6,1,5,0,1
7,233,MIA,Miami Dolphins,Devin Aromashodu,Devin,Aromashodu,6-2,FL,Florida,27.994402,-81.760254,USA,WR,22,2012,0,61,0,0,0,0,0,0,0,0,78,1193,5,3,0,0,Auburn,0,0,0,0,0,0,0,0,0,1,6,6,0,71,1333,18.8,9,72,1339,18.6,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,234,CAR,Carolina Panthers,Will Montgomery,Will,Montgomery,6-3,ME,Maine,45.367584,-68.972168,USA,G,23,2015,4,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Virginia Tech,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,235,TAM,Tampa Bay Buccaneers,Justin Phinisee,Justin,Phinisee,,,,,,,DB,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oregon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,13,66,1,0,7,216,30.9,0,0,0,0,0,0
7,236,JAX,Jacksonville Jaguars,Dee Webb,Dee,Webb,5-11,FL,Florida,27.994402,-81.760254,USA,DB,21,2006,0,11,0,0,0,0,0,0,0,0,0,0,0,15,1,0,Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,237,CAR,Carolina Panthers,Stanley McClover,Stanley,McClover,6-3,IL,Illinois,40,-89,USA,DE,21,2008,0,14,0,0,0,0,0,0,0,0,0,0,0,7,0,1,Auburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,10,31,13.5,8,0,0,0,0,3,0,0,0,1
7,238,IND,Indianapolis Colts,TJ Rushing,TJ,Rushing,5-10,OK,Oklahoma,36.084621,-96.921387,USA,DB,23,2009,0,35,0,0,0,0,0,0,0,0,0,0,0,26,0,0,Stanford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,11,48,0.5,0,4,96,24,0,0,0,0,0,0
7,239,SEA,Seattle Seahawks,Ryan Plackemeier,Ryan,Plackemeier,6-3,CO,Colorado,39.113014,-105.358887,USA,P,22,2008,0,43,0,0,0,0,0,1,0,0,0,0,0,1,0,0,Wake Forest,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,9957,45.3,31,31,100,9,18,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,240,PIT,Pittsburgh Steelers,Cedric Humes,Cedric,Humes,,,,,,,RB,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Virginia Tech,0,0,0,0,0,0,0,0,0,373,1805,4.8,21,29,224,7.7,0,402,2029,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,241,TAM,Tampa Bay Buccaneers,Charles Bennett,Charles,Bennett,6-3,SC,South Carolina,33.836082,-81.163727,USA,LB,23,2006,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Clemson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,14,43,14.5,4,3,48,16,0,0,0,0,0,0
7,242,STL,St. Louis Rams,Mark Setterstrom,Mark,Setterstrom,6-3,MN,Minnesota,46.39241,-94.63623,USA,G,22,2009,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Minnesota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,243,STL,St. Louis Rams,Tony Palmer,Tony,Palmer,6-1,OK,Oklahoma,36.084621,-96.921387,USA,G,23,2007,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Missouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,244,TAM,Tampa Bay Buccaneers,Tim Massaquoi,Tim,Massaquoi,6-2,NY,New York,43,-75,USA,TE,24,2007,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Michigan,0,0,0,0,0,0,0,0,0,0,0,0,0,46,489,10.6,2,46,489,10.6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,245,TEN,Tennessee Titans,Spencer Toone,Spencer,Toone,6-1,ID,Idaho,44.068203,-114.742043,USA,LB,26,2006,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Utah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,61,113,5,2.5,0,0,0,0,0,0,0,0,0
7,246,TEN,Tennessee Titans,Quinton Ganther,Quinton,Ganther,5-10,CA,California,36.778259,-119.417931,USA,RB,22,2010,0,36,0,0,0,0,0,80,280,3,17,151,0,5,0,0,Utah,0,0,0,0,0,0,0,0,0,314,1774,5.6,9,32,363,11.3,2,346,2137,6.2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,247,DET,Detroit Lions,Anthony Cannon,Anthony,Cannon,5-10,FL,Florida,27.994402,-81.760254,USA,LB,21,2008,0,32,0,0,0,0,0,0,0,0,0,0,0,17,0,0,Tulane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,49,114,12.5,2.5,1,16,16,0,0,0,0,0,0
7,248,BUF,Buffalo Bills,Aaron Merz,Aaron,Merz,6-3,CA,California,36.778259,-119.417931,USA,G,23,2006,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,California,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
7,249,SEA,Seattle Seahawks,Ben Obomanu,Ben,Obomanu,6-0,AL,Alabama,32.31823,-86.902298,USA,WR,22,2013,0,69,0,0,0,0,0,4,41,0,88,1217,7,23,0,0,Auburn,0,0,0,0,0,0,0,0,0,8,154,19.3,2,97,1313,13.5,18,105,1467,14,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,250,WAS,Washington Redskins,Kevin Simon,Kevin,Simon,,,,,,,LB,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tennessee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,48,88,4,1,1,0,0,0,5,0,0,1,1
7,251,HOU,Houston Texans,David Anderson,David,Anderson,5-10,CA,California,36.778259,-119.417931,USA,WR,23,2011,1,67,0,0,0,0,0,0,0,0,88,965,4,8,0,0,Colorado St.,0,0,0,0,0,0,0,0,0,4,18,4.5,0,223,3634,16.3,20,227,3652,16.1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,252,NOR,New Orleans Saints,Marques Colston,Marques,Colston,6-4,PA,Pennsylvania,41.203323,-77.194527,USA,WR,23,2015,7,146,0,0,0,0,0,2,7,0,711,9759,72,1,0,0,Hofstra,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,253,GNB,Green Bay Packers,Dave Tollefson,Dave,Tollefson,6-4,CA,California,36.778259,-119.417931,USA,DE,24,2012,0,78,0,0,0,0,0,0,0,0,0,0,0,62,0,10.5,NW Missouri St.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,254,SFO,San Francisco 49ers,Vickiel Vaughn,Vickiel,Vaughn,,,,,,,DB,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,20,66,2,0,7,105,15,1,0,0,0,0,0
7,255,OAK,Oakland Raiders,Kevin McMahan,Kevin,McMahan,,,,,,,WR,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maine,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
